elapsed_s,board_uptime_s,decoded_frames,reconnects,read_errors,control_errors,captured,processed,encoded,rss_mb,fd_count,capture_fps,process_fps,encode_fps,inference_dropped,video_dropped,driver_sequence_gaps,inference_health,recording_state
341.2809999999881,354.363152937,6738,1,0,0,7077,5089,7076,57.32421875,46,20.090955217567924,14.350682298262802,20.090955217567924,1986,0,2,normal,completed
346.31299999999464,359.649385371,6838,1,0,0,7183,5164,7182,57.32421875,46,20.58130943035523,14.032710975242203,19.645795365339083,2018,0,2,normal,completed
351.34399999998277,363.801099879,6939,1,0,0,7266,5223,7265,57.32421875,46,20.542652356928937,13.695101571285958,19.564430816122798,2041,0,2,normal,completed
356.34399999998277,369.068569289,7039,1,0,0,7371,5299,7371,57.32421875,46,19.69772216985327,15.007788319888208,20.635708939846285,2070,0,2,normal,completed
361.35899999999674,374.267973174,7139,1,0,0,7475,5381,7475,57.32421875,46,20.36099043195174,15.513135567201328,20.36099043195174,2092,0,2,normal,completed
366.35899999999674,379.525203909,7239,1,0,0,7580,5456,7580,57.32421875,46,19.60194481871636,14.934815099974367,20.535370762464755,2123,0,2,normal,completed
371.39100000000326,383.7777196,7340,1,0,0,7665,5516,7665,57.32421875,46,20.18328287321995,14.416630623728537,20.18328287321995,2148,0,2,normal,completed
376.4059999999881,389.130050131,7440,1,0,0,7772,5592,7772,57.32421875,46,19.881217018096446,14.200869298640319,19.881217018096446,2178,0,2,normal,completed
381.4219999999914,394.375180803,7540,1,0,0,7877,5666,7877,57.32421875,46,19.472394914562862,14.604296185922147,20.446014660291006,2210,0,2,normal,completed
386.4219999999914,399.680365925,7640,1,0,0,7983,5743,7983,57.32421875,46,19.981982303648177,15.22436746944623,19.981982303648177,2239,0,2,normal,completed
391.4530000000086,403.833184173,7741,1,0,0,8066,5802,8066,57.32421875,46,19.534074142584412,14.65055560693831,19.534074142584412,2263,0,2,normal,completed
396.46899999998277,409.107155088,7841,1,0,0,8172,5876,8172,57.32421875,46,19.68739659810168,14.062426141501202,20.624891674201763,2294,0,2,normal,completed
401.46899999998277,414.31853367,7941,1,0,0,8276,5950,8276,57.32421875,46,20.219013645978876,13.479342430652583,20.219013645978876,2324,0,2,normal,completed
406.48399999999674,419.550574041,8042,1,0,0,8381,6025,8380,57.32421875,47,19.757374752716345,14.112410537654533,19.757374752716345,2354,0,2,normal,completed
411.51600000000326,424.838912766,8142,1,0,0,8487,6101,8486,57.32421875,46,20.078431938869535,14.341737099192525,20.078431938869535,2384,0,2,normal,completed
416.5309999999881,429.06134166,8243,1,0,0,8571,6161,8571,57.32421875,46,20.36573638950418,14.546954563931557,20.36573638950418,2409,0,2,normal,completed
421.5469999999914,434.255484721,8343,1,0,0,8675,6244,8674,57.32421875,46,20.063989853537144,16.24227750048245,19.10856176527347,2430,0,2,normal,completed
426.5780000000086,439.562736573,8443,1,0,0,8781,6320,8781,57.32421875,46,20.31608820931894,14.775336879504685,20.31608820931894,2459,0,2,normal,completed
431.59399999998277,444.806158519,8544,1,0,0,8886,6396,8886,57.32421875,46,20.41605588632807,14.582897061662907,20.41605588632807,2489,0,2,normal,completed
436.625,448.997556697,8645,1,0,0,8970,6454,8969,57.32421875,47,19.900633427022136,14.21473816215867,19.900633427022136,2514,0,2,normal,completed
441.64100000000326,454.221196445,8745,1,0,0,9074,6527,9074,57.32421875,46,19.849924231941234,13.233282821294155,19.849924231941234,2545,0,2,normal,completed
446.6719999999914,459.454897248,8845,1,0,0,9179,6601,9179,57.32421875,46,20.08231933957476,13.388212893049838,20.08231933957476,2576,0,2,normal,completed
451.68799999999464,464.697499656,8946,1,0,0,9284,6680,9284,57.32421875,46,20.546523575027827,16.63290003692729,20.546523575027827,2602,0,2,normal,completed
456.7030000000086,469.905059517,9046,1,0,0,9388,6761,9388,57.32421875,46,20.09064362653797,14.350459733241408,20.09064362653797,2625,0,2,normal,completed
461.71899999998277,474.088185067,9146,1,0,0,9472,6822,9471,57.32421875,46,20.336338125422266,14.525955803873048,19.36794107183073,2649,0,2,normal,completed
466.73399999999674,479.308245396,9247,1,0,0,9576,6896,9576,57.32421875,46,19.822648463283162,14.15903461663083,19.822648463283162,2678,0,2,normal,completed
471.76600000000326,484.56293786,9347,1,0,0,9681,6970,9681,57.32421875,46,19.868683386850623,14.191916704893304,19.868683386850623,2709,0,2,normal,completed
476.7809999999881,489.814768032,9448,1,0,0,9786,7045,9786,57.32421875,46,19.855732352246598,15.12817703028312,19.855732352246598,2739,0,2,normal,completed
481.81299999999464,495.036687506,9548,1,0,0,9891,7127,9890,57.32421875,47,20.29805026807509,13.532033512050061,19.3314764457858,2762,0,2,normal,completed
486.84399999998277,499.228622581,9649,1,0,0,9975,7187,9974,57.32421875,46,20.058289523075988,14.327349659339992,20.058289523075988,2786,0,2,normal,completed
491.875,504.516096072,9750,1,0,0,10080,7264,10080,57.32421875,46,20.0312352774892,15.261893544753674,20.0312352774892,2815,0,2,normal,completed
496.89100000000326,509.776693869,9850,1,0,0,10186,7338,10185,57.32421875,46,19.91254748605648,14.223248204326056,19.91254748605648,2846,0,2,normal,completed
501.9059999999881,515.012003493,9950,1,0,0,10290,7413,10290,57.32421875,46,19.314890295295758,14.48616772147182,20.280634810060548,2876,0,2,normal,completed
506.9219999999914,520.24928297,10051,1,0,0,10395,7487,10395,57.32421875,46,20.199948458773417,14.428534613409584,20.199948458773417,2907,0,2,normal,completed
511.93799999999464,524.523508114,10151,1,0,0,10481,7549,10480,57.32421875,46,20.67249542647114,14.094883245321233,19.732836543449725,2930,0,2,normal,completed
516.9689999999828,529.801488293,10252,1,0,0,10586,7624,10586,57.32421875,46,19.405424413228406,13.583797089259885,20.375695633889826,2960,0,2,normal,completed
521.9839999999967,535.032251581,10352,1,0,0,10691,7698,10690,57.32421875,46,20.191241342374298,14.42231524455307,20.191241342374298,2992,0,2,normal,completed
527.0,540.32713433,10453,1,0,0,10797,7773,10796,57.32421875,46,19.855946901718465,13.237297934478978,19.855946901718465,3022,0,2,normal,completed
532.0160000000033,544.537880391,10553,1,0,0,10881,7833,10880,57.32421875,46,20.037496893102617,14.312497780787583,19.083330374383443,3046,0,2,normal,completed
537.0469999999914,549.812216536,10653,1,0,0,10986,7910,10986,57.32421875,46,19.34150862927887,15.473206903423097,20.308584060742813,3075,0,2,normal,completed
542.0629999999946,555.116847837,10753,1,0,0,11093,7994,11092,57.32421875,46,19.885413806560226,14.203867004685875,19.885413806560226,3097,0,2,normal,completed
547.0780000000086,560.371225176,10854,1,0,0,11198,8068,11197,57.32421875,46,19.96804870688595,14.262891933489962,19.96804870688595,3129,0,2,normal,completed
552.0939999999828,564.596489883,10954,1,0,0,11282,8127,11282,57.32421875,46,20.22579657443369,13.483864382955794,20.22579657443369,3153,0,2,normal,completed
557.125,569.798971478,11055,1,0,0,11386,8201,11386,57.32421875,46,19.571809057462147,14.678856793096612,20.550399510335257,3184,0,2,normal,completed
562.1410000000033,575.038573072,11155,1,0,0,11491,8275,11491,57.32421875,46,19.815612909943148,15.097609836147159,20.759213524702343,3214,0,2,normal,completed
567.1719999999914,580.293386578,11256,1,0,0,11596,8350,11596,57.32421875,46,20.080237147065233,14.343026533618024,20.080237147065233,3245,0,2,normal,completed
572.1879999999946,584.512162021,11356,1,0,0,11681,8410,11680,57.32421875,46,20.76666394494364,14.159089053370664,19.82272467471893,3269,0,2,normal,completed
577.2030000000086,589.761198418,11456,1,0,0,11786,8485,11785,57.32421875,46,20.410212240364086,14.57872302883149,20.410212240364086,3299,0,2,normal,completed
582.2339999999967,594.999659922,11557,1,0,0,11890,8560,11890,57.32421875,46,19.945954498678823,14.247110356199158,19.945954498678823,3328,0,2,normal,completed
587.2339999999967,600.345165104,11657,1,0,0,11997,8635,11997,57.32421875,46,20.016048505496542,13.344032336997696,20.016048505496542,3361,0,2,normal,completed
592.2339999999967,605.580184652,11757,1,0,0,12102,8709,12102,57.32421875,46,19.801227116555122,13.200818077703415,20.744142693533938,3391,0,2,normal,completed
597.25,609.783888832,11858,1,0,0,12186,8770,12186,57.32421875,46,20.14500539883267,15.34857554196775,20.14500539883267,3414,0,2,normal,completed
602.2809999999881,615.104599408,11931,2,0,0,12292,8854,12292,57.59765625,47,19.672138684688264,14.05152763192019,19.672138684688264,3437,0,2,normal,recording
607.2969999999914,620.435754764,12031,2,0,0,12399,8930,12399,57.59765625,46,19.799742015018616,14.142672867870438,20.742586872876643,3467,0,2,normal,completed
612.3129999999946,625.67427814,12132,2,0,0,12504,9005,12503,57.59765625,46,19.93070439547237,14.236217425337408,19.93070439547237,3497,0,2,normal,completed
617.3280000000086,629.854069458,12232,2,0,0,12587,9065,12587,57.609375,46,19.951467599031808,14.25104828502272,19.951467599031808,3521,0,2,normal,completed
622.3439999999828,635.125198052,12332,2,0,0,12693,9140,12692,57.609375,47,19.63059120105843,14.722943400793824,19.63059120105843,3552,0,2,normal,completed
627.3439999999828,640.448298871,12432,2,0,0,12799,9216,12799,57.609375,46,19.39939941621055,14.780494793303275,20.323180340792003,3582,0,2,normal,completed
632.3589999999967,645.68867157,12533,2,0,0,12904,9297,12904,57.609375,46,20.026176902440962,15.258039544716924,20.026176902440962,3605,0,2,normal,completed
637.375,649.906887845,12633,2,0,0,12989,9360,12988,57.609375,46,20.04198232212219,14.315701658658709,20.04198232212219,3627,0,2,normal,completed
642.3910000000033,655.199935645,12733,2,0,0,13094,9435,13094,57.609375,46,19.81530144314642,14.153786745104586,19.81530144314642,3658,0,2,normal,completed
647.4059999999881,660.426403527,12834,2,0,0,13199,9511,13199,57.609375,46,19.953691643465486,15.202812680735608,19.953691643465486,3686,0,2,normal,completed
652.4219999999914,665.6607958,12934,2,0,0,13304,9585,13303,57.609375,46,20.31661383918162,13.544409226121081,19.34915603731583,3717,0,2,normal,completed
657.4379999999946,669.847624875,13035,2,0,0,13387,9646,13387,57.609375,46,20.023676891854848,15.25613477474655,20.023676891854848,3740,0,2,normal,completed
662.4689999999828,675.095211646,13135,2,0,0,13492,9728,13492,57.609375,46,19.39779792395999,13.578458546771992,20.36768782015799,3762,0,2,normal,completed
667.4839999999967,680.299955723,13235,2,0,0,13597,9803,13596,57.609375,46,20.20448800675735,14.431777147683821,20.20448800675735,3792,0,2,normal,completed
672.5,685.548972186,13336,2,0,0,13702,9879,13701,57.8671875,46,20.67724160014199,15.037993891012356,19.737366981953716,3821,0,2,normal,completed
677.5309999999881,690.750169914,13436,2,0,0,13806,9952,13805,57.8828125,46,20.33142257752603,14.52244469823288,20.33142257752603,3852,0,2,normal,completed
682.5469999999914,695.017135796,13537,2,0,0,13891,10011,13891,57.8828125,46,19.925278138546812,14.232341527533437,20.87410090704904,3878,0,2,normal,completed
687.5629999999946,700.327656507,13637,2,0,0,13997,10086,13997,57.8828125,46,19.514896745217705,13.93921196086979,20.444177542609022,3909,0,2,normal,completed
692.5629999999946,705.513284224,13737,2,0,0,14101,10166,14101,57.8828125,46,20.234945134333806,16.380669870651175,20.234945134333806,3933,0,2,normal,completed
697.5629999999946,710.767912195,13837,2,0,0,14206,10243,14206,57.8828125,46,19.94020939606994,14.243006711478527,20.88974317683517,3961,0,2,normal,completed
702.5939999999828,714.963256035,13937,2,0,0,14290,10303,14290,57.8828125,46,20.403820067319298,13.602546711546198,20.403820067319298,3985,0,2,normal,completed
707.6089999999967,720.226304367,14038,2,0,0,14395,10378,14395,57.8828125,46,20.083684063554518,13.389122709036346,20.083684063554518,4015,0,2,normal,completed
712.625,725.411027295,14138,2,0,0,14499,10453,14498,57.890625,46,20.136119863440747,15.34180561024057,19.177257012800712,4045,0,2,normal,completed
717.6559999999881,730.68385359,14239,2,0,0,14604,10532,14604,57.89453125,46,19.880267529290283,17.040229310820244,19.880267529290283,4071,0,2,normal,completed
722.6719999999914,735.934632984,14339,2,0,0,14709,10612,14709,57.89453125,46,19.828716487691633,14.163368919779739,19.828716487691633,4096,0,2,normal,completed
727.6879999999946,740.121834143,14439,2,0,0,14793,10672,14793,57.9453125,46,20.148692457079363,14.391923183628116,20.148692457079363,4119,0,2,normal,completed
732.7030000000086,745.512062894,14540,2,0,0,14901,10748,14900,57.9453125,46,20.46708304199565,13.954829346815215,19.5367610855413,4151,0,2,normal,completed
737.7189999999828,750.797553786,14640,2,0,0,15007,10824,15006,57.9453125,46,20.288631991396645,14.491879993854745,19.322506658472996,4181,0,2,normal,completed
742.7339999999967,756.002753476,14740,2,0,0,15111,10898,15110,57.9453125,47,20.14275967985351,13.428506453235672,19.18358064747953,4211,0,2,normal,completed
747.7339999999967,760.21164609,14841,2,0,0,15195,10958,15195,57.9453125,46,19.88807129848558,14.205765213203987,20.83512231269918,4235,0,2,normal,completed
752.75,765.471385201,14941,2,0,0,15300,11034,15300,57.9453125,46,20.171803635790862,14.408431168422045,20.171803635790862,4265,0,2,normal,completed
757.7809999999881,770.723417112,15041,2,0,0,15405,11109,15405,57.9453125,46,19.91118330345714,14.22227378818367,19.91118330345714,4295,0,2,normal,completed
762.7969999999914,775.926002018,15142,2,0,0,15509,11183,15509,57.9453125,46,19.45800009262397,13.620600064836779,20.43090009725517,4324,0,2,normal,completed
767.8129999999946,781.130724321,15242,2,0,0,15613,11256,15613,57.9453125,46,20.083148980226657,14.345106414447613,20.083148980226657,4356,0,2,normal,completed
772.8439999999828,785.34376381,15343,2,0,0,15698,11315,15697,57.9453125,46,20.38012207007607,12.969168590048408,19.45375288507261,4381,0,2,normal,completed
777.875,790.656066182,15443,2,0,0,15804,11393,15804,57.9453125,46,20.295230935982634,15.463033094082006,20.295230935982634,4409,0,2,normal,completed
782.8910000000033,795.89334396,15544,2,0,0,15909,11474,15908,57.9453125,46,19.879701827798097,14.199787019855785,19.879701827798097,4432,0,2,normal,completed
787.9059999999881,801.174559321,15644,2,0,0,16014,11549,16014,57.9453125,46,19.794345609444008,14.138818292460005,19.794345609444008,4463,0,2,normal,completed
792.9219999999914,805.398985014,15744,2,0,0,16099,11610,16098,57.9453125,46,19.970721381855693,14.26480098703978,19.970721381855693,4487,0,2,normal,completed
797.9219999999914,810.659847555,15844,2,0,0,16204,11695,16204,57.9453125,46,20.103414472185204,16.27419266795945,20.103414472185204,4508,0,2,normal,completed
802.9379999999946,815.908728444,15945,2,0,0,16309,11770,16309,57.9453125,46,19.677104579501552,14.99207967962023,20.614109559477818,4538,0,2,normal,completed
807.9530000000086,821.154101494,16045,2,0,0,16414,11845,16413,57.9453125,46,19.996063251242575,14.282902322316124,19.043869763088164,4567,0,2,normal,completed
812.9689999999828,825.363512947,16145,2,0,0,16498,11904,16498,57.9453125,46,19.799372580510777,14.142408986079127,19.799372580510777,4592,0,2,normal,completed
817.9839999999967,830.569934002,16245,2,0,0,16602,11979,16602,57.9453125,46,19.916463957923938,14.226045684231384,19.916463957923938,4622,0,2,normal,completed
823.0160000000033,835.79571267,16346,2,0,0,16707,12051,16706,57.9453125,46,20.529677857216143,14.930674805248103,19.596510681888137,4655,0,2,normal,completed
828.0160000000033,841.060827922,16446,2,0,0,16812,12126,16812,57.9453125,46,20.265408000318136,14.475291428798668,20.265408000318136,4684,0,2,normal,completed
833.0309999999881,846.36188245,16547,2,0,0,16918,12201,16918,57.9453125,46,19.7489019467103,14.1063585333645,19.7489019467103,4715,0,2,normal,completed
838.0629999999946,850.54235857,16647,2,0,0,17002,12263,17002,57.9453125,46,19.93795509652366,16.140249363852483,19.93795509652366,4737,0,2,normal,completed
843.0780000000086,855.713803408,16748,2,0,0,17105,12344,17105,57.9453125,46,19.491595339090196,14.618696504317647,20.466175106044705,4759,0,2,normal,completed
848.0939999999828,860.959727267,16848,2,0,0,17210,12419,17210,57.9453125,46,20.174195745527456,13.449463830351636,20.174195745527456,4789,0,2,normal,completed
853.1089999999967,866.208086628,16948,2,0,0,17315,12494,17315,57.9453125,46,19.906539894793294,13.271026596528861,19.906539894793294,4819,0,2,normal,completed
858.125,871.446332674,17049,2,0,0,17420,12571,17419,57.9453125,46,20.01277609908229,14.294840070773066,19.059786761030754,4848,0,2,normal,completed
863.1559999999881,875.633022007,17149,2,0,0,17504,12631,17503,57.9453125,46,20.464150037597417,14.617250026855299,19.48966670247373,4871,0,2,normal,completed
868.1719999999914,880.849713656,17250,2,0,0,17608,12705,17608,57.9453125,46,20.22233176884034,13.481554512560226,20.22233176884034,4901,0,2,normal,completed
873.1719999999914,886.13984167,17350,2,0,0,17714,12781,17713,57.9453125,46,19.711650948818345,14.07975067772739,19.711650948818345,4931,0,2,normal,completed
878.2030000000086,891.397037595,17450,2,0,0,17819,12855,17819,57.9453125,46,20.100895160630238,13.400596773753492,20.100895160630238,4962,0,2,normal,completed
883.2030000000086,895.599642294,17551,2,0,0,17903,12915,17903,57.9453125,46,19.775030979728324,14.125022128377376,19.775030979728324,4987,0,2,normal,completed
888.2189999999828,900.823817338,17651,2,0,0,18008,12989,18007,57.9453125,46,19.960432928065035,14.257452091475026,19.960432928065035,5016,0,2,normal,completed
893.25,906.039383772,17751,2,0,0,18112,13064,18112,57.9453125,46,20.237707271839284,14.455505194170918,20.237707271839284,5046,0,2,normal,completed
898.2660000000033,911.296556366,17852,2,0,0,18217,13143,18217,57.9453125,46,20.312850711040312,16.443736289889777,20.312850711040312,5073,0,2,normal,completed
903.2809999999881,916.532502493,17888,3,0,0,18322,13222,18321,57.9453125,46,19.690135235402398,15.002007798401825,19.690135235402398,5099,0,2,normal,completed
908.2969999999914,920.755191623,17996,3,0,0,18406,13282,18406,57.9453125,46,19.66593248246735,14.047094630333822,19.66593248246735,5122,0,2,normal,completed
913.3280000000086,926.034388566,18097,3,0,0,18512,13358,18511,57.9453125,47,19.615825899255245,14.945391161337328,19.615825899255245,5153,0,2,normal,completed
918.3280000000086,931.278806946,18197,3,0,0,18617,13433,18616,57.9453125,46,19.90566738350956,15.166222768388236,19.90566738350956,5183,0,2,normal,completed
923.3439999999828,936.510558837,18297,3,0,0,18722,13508,18721,57.9453125,46,20.28727266926342,14.490909049473872,20.28727266926342,5212,0,2,normal,completed
928.3589999999967,940.738794817,18398,3,0,0,18806,13568,18806,57.9453125,46,20.188479645974823,14.42034260426773,20.188479645974823,5236,0,2,normal,completed
933.375,945.994882514,18498,3,0,0,18911,13643,18911,57.9453125,46,19.943803471230577,14.245573908021843,19.943803471230577,5267,0,2,normal,completed
938.3910000000033,951.3174843,18598,3,0,0,19018,13719,19017,57.9453125,47,20.261444142690223,14.472460101921587,20.261444142690223,5298,0,2,normal,completed
943.4059999999881,956.578829616,18698,3,0,0,19123,13794,19123,57.9453125,46,19.88796279053836,14.2056877075274,20.835008637706853,5327,0,2,normal,completed
948.4219999999914,960.796691874,18799,3,0,0,19207,13854,19207,57.9453125,46,19.620897629438183,14.014926878170131,19.620897629438183,5352,0,2,normal,completed
953.4379999999946,966.112691382,18899,3,0,0,19314,13930,19313,57.9453125,46,20.34019452411601,13.868314448260916,19.415640227565284,5382,0,2,normal,completed
958.4530000000086,971.411040197,19000,3,0,0,19420,14010,19419,57.9453125,47,20.037608625796633,16.220921268502035,19.083436786472983,5408,0,2,normal,completed
963.4839999999967,976.600868426,19100,3,0,0,19523,14089,19523,57.9453125,46,19.265051315488794,14.448788486616595,20.228303881263233,5433,0,2,normal,completed
968.4839999999967,981.830512462,19200,3,0,0,19628,14163,19628,57.9453125,46,19.92236877124069,15.178947635231003,20.87105299844263,5463,0,2,normal,completed
973.5160000000033,986.04054846,19301,3,0,0,19712,14224,19712,57.9453125,46,19.764220882323706,15.058454005579966,19.764220882323706,5487,0,2,normal,completed
978.5160000000033,991.333951705,19401,3,0,0,19818,14300,19818,57.9453125,46,19.40266603108707,13.859047165062192,20.32660250875788,5516,0,2,normal,completed
983.5309999999881,996.592774399,19501,3,0,0,19923,14374,19923,57.9453125,46,19.95671502549342,14.254796446781015,19.95671502549342,5548,0,2,normal,completed
988.5469999999914,1001.831339219,19602,3,0,0,20028,14448,20028,57.9453125,46,19.958972279556505,14.25640877111179,19.958972279556505,5579,0,2,normal,completed
993.5629999999946,1005.996568298,19702,3,0,0,20111,14507,20111,57.9453125,46,19.3229850928793,14.492238819659475,20.289134347523266,5603,0,2,normal,completed
998.5780000000086,1011.232728282,19802,3,0,0,20216,14582,20216,57.9453125,46,19.448916941695504,14.58668770627163,20.42136278878028,5633,0,2,normal,completed
1003.5939999999828,1016.5138707,19902,3,0,0,20322,14658,20321,57.9453125,46,20.06702560466179,14.333589717615565,19.111452956820752,5662,0,2,normal,completed
1008.6089999999967,1021.793753636,20002,3,0,0,20427,14733,20427,57.9453125,46,19.76596504408848,14.1185464600632,19.76596504408848,5693,0,2,normal,completed
1013.6089999999967,1025.99345604,20103,3,0,0,20511,14793,20511,57.9453125,46,19.837328259357886,14.169520185255633,19.837328259357886,5717,0,2,normal,completed
1018.6410000000033,1031.223734193,20203,3,0,0,20616,14871,20616,57.9453125,46,19.987773688230632,17.13237744705483,19.987773688230632,5744,0,2,normal,completed
1023.6559999999881,1036.464542187,20304,3,0,0,20721,14950,20721,57.9453125,46,19.651872598163926,14.037051855831375,20.58767605521935,5769,0,2,normal,completed
1028.6719999999914,1041.733992625,20404,3,0,0,20826,15024,20826,57.9453125,46,19.74688506663877,13.164590044425847,19.74688506663877,5800,0,2,normal,completed
1033.7030000000086,1046.955027509,20504,3,0,0,20931,15102,20930,57.9453125,47,19.989551366312487,16.182017772729157,19.989551366312487,5827,0,2,normal,completed
1038.7030000000086,1051.115545818,20605,3,0,0,21014,15167,21013,57.9453125,46,20.06223291274712,14.330166366247944,19.10688848833059,5845,0,2,normal,completed
1043.7189999999828,1056.381735573,20705,3,0,0,21119,15242,21119,57.9453125,46,19.84869275351685,14.177637681083464,19.84869275351685,5875,0,2,normal,completed
1048.7339999999967,1061.617216007,20805,3,0,0,21224,15317,21224,57.9453125,46,19.97577967154109,14.268414051100777,20.927007274947808,5905,0,2,normal,completed
1053.7660000000033,1066.824300435,20906,3,0,0,21328,15392,21328,57.9453125,46,19.39215815487121,14.54411861615341,20.361766062614773,5934,0,2,normal,completed
1058.7809999999881,1072.075028063,21005,3,0,0,21432,15467,21432,57.9453125,46,19.849580315171956,14.178271653694255,19.849580315171956,5963,0,3,normal,completed
1063.7969999999914,1076.280969185,21106,3,0,0,21516,15528,21516,57.9453125,46,19.82651665747928,14.1617976124852,19.82651665747928,5986,0,3,normal,completed
1068.8280000000086,1081.490180228,21206,3,0,0,21620,15605,21620,57.9453125,46,19.374862129692016,14.53114659726901,20.343605236176614,6014,0,3,normal,completed
1073.8439999999828,1086.755710535,21307,3,0,0,21726,15678,21725,57.9453125,46,20.413232791307937,13.918113266800866,19.48535857352121,6046,0,3,normal,completed
1078.8589999999967,1092.000653025,21407,3,0,0,21831,15757,21830,57.9453125,47,20.225194383452347,15.409671911201789,20.225194383452347,6072,0,3,normal,completed
1083.8910000000033,1097.261023156,21508,3,0,0,21936,15836,21936,57.9453125,46,20.0310335461121,14.307881104365784,20.0310335461121,6099,0,3,normal,completed
1088.9059999999881,1101.473070462,21608,3,0,0,22020,15895,22020,57.9453125,46,20.25422876468533,14.46730626048952,20.25422876468533,6124,0,3,normal,completed
1093.9219999999914,1106.778784635,21708,3,0,0,22126,15969,22126,57.9453125,46,19.66592872547875,14.047091946770536,19.66592872547875,6156,0,3,normal,completed
1098.9530000000086,1112.019106736,21808,3,0,0,22230,16044,22230,57.984375,46,19.89578353623988,14.211273954457058,19.89578353623988,6184,0,4,normal,completed
1103.9689999999828,1117.262886411,21908,3,0,0,22335,16120,22334,57.984375,46,20.051871422301534,14.322765301643955,19.097020402191937,6214,0,4,normal,completed
1108.9839999999967,1121.424610931,22008,3,0,0,22418,16179,22418,57.984375,46,19.297690206197593,13.508383144338316,20.262574716507473,6237,0,4,normal,completed
1114.0,1126.679325225,22109,3,0,0,22523,16254,22523,57.984375,46,19.230131067775442,13.46109174744281,20.191637621164215,6267,0,4,normal,completed
1119.0,1131.891411055,22209,3,0,0,22628,16329,22627,57.984375,46,20.014750241893267,14.296250172780905,20.014750241893267,6297,0,4,normal,completed
1124.0160000000033,1137.152884124,22309,3,0,0,22733,16403,22732,57.984375,46,19.652569486146753,14.97338627515943,19.652569486146753,6329,0,4,normal,completed
1129.0469999999914,1141.387643354,22410,3,0,0,22818,16463,22817,57.984375,46,20.41948533955066,14.850534792400481,19.49132691502563,6353,0,4,normal,completed
1134.0629999999946,1146.601856316,22510,3,0,0,22922,16537,22921,57.984375,47,20.036467687874094,13.357645125249396,19.082350178927708,6382,0,4,normal,completed
1139.0780000000086,1151.807092539,22611,3,0,0,23026,16615,23026,57.984375,46,19.851291517463732,15.124793537115224,19.851291517463732,6409,0,4,normal,completed
1144.0939999999828,1157.067525788,22711,3,0,0,23131,16695,23131,57.984375,46,20.043035087826848,14.316453634162032,20.043035087826848,6435,0,4,normal,completed
1149.1089999999967,1162.332518688,22811,3,0,0,23237,16770,23236,57.984375,46,20.85833655319682,14.221593104452378,19.91023034623333,6465,0,4,normal,completed
1154.125,1166.590673023,22912,3,0,0,23322,16830,23321,57.984375,46,20.3458001846114,13.563866789740933,19.37695255677276,6489,0,4,normal,completed
1159.1410000000033,1171.865105353,23012,3,0,0,23427,16906,23427,57.984375,46,19.946590666888785,14.247564762063416,19.946590666888785,6520,0,4,normal,completed
1164.1559999999881,1177.139160583,23111,3,0,0,23533,16981,23532,57.984375,47,20.02560521562883,14.304003725449164,20.02560521562883,6551,0,4,normal,completed
